"ubigeo","actasContabilizadas","contabilizadas","totalActas","participacionCiudadana","actasEnviadasJee","enviadasJee","actasPendientesJee","pendientesJee","fechaActualizacion","idUbigeoDepartamento","idUbigeoProvincia","idUbigeoDistrito","idUbigeoDistritoElectoral","totalVotosEmitidos","totalVotosValidos","porcentajeVotosEmitidos","porcentajeVotosValidos"
"220406",100,5,5,65.479,0,0,0,0,1781053218727,220000,220400,220406,NA,882,860,100,100
"230101",100,280,280,75.08,0,0,0,0,1781053218727,230000,230100,230101,NA,61095,55761,100,100
"230102",100,64,64,79.514,0,0,0,0,1781053218727,230000,230100,230102,NA,14606,13457,100,100
"230103",100,26,26,77.177,0,0,0,0,1781053218727,230000,230100,230103,NA,5654,5193,100,100
"230104",100,22,22,81.264,0,0,0,0,1781053218727,230000,230100,230104,NA,4988,4621,100,100
"230105",100,27,27,80.721,0,0,0,0,1781053218727,230000,230100,230105,NA,6134,5700,100,100
"230106",100,15,15,82.776,0,0,0,0,1781053218727,230000,230100,230106,NA,3441,3205,100,100
"230201",100,33,33,74.76,0,0,0,0,1781053218727,230000,230200,230201,NA,7005,6551,100,100
"230202",100,11,11,75.805,0,0,0,0,1781053218727,230000,230200,230202,NA,2259,2170,100,100
"230203",100,17,17,80.779,0,0,0,0,1781053218727,230000,230200,230203,NA,3837,3602,100,100
"230301",98.246,56,57,72.956,1.754,1,0,0,1781053218727,230000,230300,230301,NA,11948,11106,100,100
"230302",100,12,12,78.223,0,0,0,0,1781053218727,230000,230300,230302,NA,2597,2357,100,100
"230303",100,19,19,78.844,0,0,0,0,1781053218727,230000,230300,230303,NA,4271,4022,100,100
"230304",97.959,48,49,72.753,2.041,1,0,0,1781053218727,230000,230300,230304,NA,10288,9642,100,100
"240101",97.948,1289,1316,75.316,2.052,27,0,0,1781052480265,240000,240100,240101,NA,296314,275976,100,100
"240102",98.354,239,243,75.21,1.646,4,0,0,1781052480265,240000,240100,240102,NA,53622,50047,100,100
"240103",95.455,21,22,68.613,4.545,1,0,0,1781052480265,240000,240100,240103,NA,4383,4203,100,100
"240104",94.558,139,147,75.265,5.442,8,0,0,1781052480265,240000,240100,240104,NA,32322,30133,100,100
"240105",97.949,191,195,74.577,2.051,4,0,0,1781052480265,240000,240100,240105,NA,42624,39728,100,100
"240106",97.206,835,859,74.293,2.794,24,0,0,1781052480265,240000,240100,240106,NA,188574,175383,100,100
"240107",99.138,115,116,81.191,0.862,1,0,0,1781052480265,240000,240100,240107,NA,27553,25702,100,100
"250101",96.632,459,475,67.964,3.368,16,0,0,1781053218727,250000,250100,250101,NA,94954,89297,100,100
"250102",99.298,283,285,67.43,0.702,2,0,0,1781053218727,250000,250100,250102,NA,56579,53175,100,100
"250103",97.778,44,45,40.853,2.222,1,0,0,1781053218727,250000,250100,250103,NA,4926,4707,100,100
"250104",96.364,53,55,65.829,3.636,2,0,0,1781053218727,250000,250100,250104,NA,10640,10033,100,100
"250105",95.238,40,42,33.142,4.762,2,0,0,1781053218727,250000,250100,250105,NA,3750,3572,100,100
"250106",92,23,25,54.686,8,2,0,0,1781053218727,250000,250100,250106,NA,3752,3468,100,100
"250107",99.149,233,235,66.704,0.851,2,0,0,1781053218727,250000,250100,250107,NA,46216,43235,100,100
"250201",100,76,76,63.158,0,0,0,0,1781053218727,250000,250200,250201,NA,13805,13037,100,100
"250202",95.122,39,41,62.699,4.878,2,0,0,1781053218727,250000,250200,250202,NA,7337,6793,100,100
"250203",100,34,34,65.324,0,0,0,0,1781053218727,250000,250200,250203,NA,6550,6140,100,100
"250204",100,27,27,75.592,0,0,0,0,1781053218727,250000,250200,250204,NA,5810,5434,100,100
"250205",100,17,17,74.449,0,0,0,0,1781053218727,250000,250200,250205,NA,3578,3337,100,100
"250206",100,12,12,75.924,0,0,0,0,1781053218727,250000,250200,250206,NA,2507,2379,100,100
"250207",100,13,13,67.386,0,0,0,0,1781053218727,250000,250200,250207,NA,2467,2338,100,100
"250301",95.37,103,108,43.392,4.63,5,0,0,1781053218727,250000,250300,250301,NA,13432,11894,100,100
"250302",96.97,32,33,35.919,3.03,1,0,0,1781053218727,250000,250300,250302,NA,3264,2893,100,100
"250303",0,0,7,0,0,0,100,7,1781053218727,250000,250300,250303,NA,0,0,0,0
"250304",95.455,21,22,48.115,4.545,1,0,0,1781053218727,250000,250300,250304,NA,3075,2752,100,100
"250401",100,12,12,38.139,0,0,0,0,1781053218727,250000,250400,250401,NA,1320,1253,100,100
"910101",100,1,1,31.034,0,0,0,0,1781059080294,910000,910100,910101,NA,9,8,100,100
"910302",100,1,1,25,0,0,0,0,1781059080294,910000,910300,910302,NA,10,10,100,100
"910401",100,1,1,16.667,0,0,0,0,1781059080294,910000,910400,910401,NA,2,1,100,100
"910502",0,0,1,0,0,0,100,1,1781059080294,910000,910500,910502,NA,0,0,0,0
"910603",100,1,1,9.053,0,0,0,0,1781059080294,910000,910600,910603,NA,22,22,100,100
"911201",100,1,1,0,0,0,0,0,1781059080294,910000,911200,911201,NA,0,0,0,0
"920101",100,2,2,41.882,0,0,0,0,1.78106e+12,920000,920100,920101,NA,356,332,100,100
"920202",0,0,221,0,0,0,100,221,1.78106e+12,920000,920200,920202,NA,0,0,0,0
"920203",88.889,24,27,39.405,11.111,3,0,0,1.78106e+12,920000,920200,920203,NA,5194,4812,100,100
"920204",0,0,1,0,0,0,100,1,1.78106e+12,920000,920200,920204,NA,0,0,0,0
"920205",100,25,25,41.969,0,0,0,0,1.78106e+12,920000,920200,920205,NA,5043,4623,100,100
"920206",100,10,10,44.607,0,0,0,0,1.78106e+12,920000,920200,920206,NA,2134,1919,100,100
"920207",0,0,8,0,0,0,100,8,1.78106e+12,920000,920200,920207,NA,0,0,0,0
"920208",0,0,3,0,0,0,100,3,1.78106e+12,920000,920200,920208,NA,0,0,0,0
"920210",100,1,1,37.324,0,0,0,0,1.78106e+12,920000,920200,920210,NA,53,53,100,100
"920219",100,1,1,30.469,0,0,0,0,1.78106e+12,920000,920200,920219,NA,78,73,100,100
"920224",100,1,1,31.285,0,0,0,0,1.78106e+12,920000,920200,920224,NA,56,53,100,100
"920226",100,1,1,38.235,0,0,0,0,1.78106e+12,920000,920200,920226,NA,91,86,100,100
"920401",100,7,7,62.862,0,0,0,0,1.78106e+12,920000,920400,920401,NA,2104,1984,100,100
"920403",100,7,7,46.828,0,0,0,0,1.78106e+12,920000,920400,920403,NA,1447,1331,100,100
"920405",87.5,7,8,38.646,12.5,1,0,0,1.78106e+12,920000,920400,920405,NA,1370,1316,100,100
"920502",0,0,2,0,0,0,100,2,1.78106e+12,920000,920500,920502,NA,0,0,0,0
"920503",100,2,2,32.683,0,0,0,0,1.78106e+12,920000,920500,920503,NA,201,188,100,100
"920504",100,2,2,27.985,0,0,0,0,1.78106e+12,920000,920500,920504,NA,218,208,100,100
"920505",100,5,5,29.237,0,0,0,0,1.78106e+12,920000,920500,920505,NA,621,579,100,100
"920506",100,2,2,12.802,0,0,0,0,1.78106e+12,920000,920500,920506,NA,127,123,100,100
"920508",100,2,2,14.465,0,0,0,0,1.78106e+12,920000,920500,920508,NA,104,99,100,100
"920509",0,0,5,0,0,0,100,5,1.78106e+12,920000,920500,920509,NA,0,0,0,0
"920510",95.238,20,21,29.608,4.762,1,0,0,1.78106e+12,920000,920500,920510,NA,3010,2831,100,100
"920511",0,0,1,0,0,0,100,1,1.78106e+12,920000,920500,920511,NA,0,0,0,0
"920532",100,1,1,23.894,0,0,0,0,1.78106e+12,920000,920500,920532,NA,81,77,100,100
"920536",0,0,1,0,0,0,100,1,1.78106e+12,920000,920500,920536,NA,0,0,0,0
"920601",0,0,23,0,0,0,100,23,1.78106e+12,920000,920600,920601,NA,0,0,0,0
"920602",0,0,2,0,0,0,100,2,1.78106e+12,920000,920600,920602,NA,0,0,0,0
"920603",0,0,17,0,0,0,100,17,1.78106e+12,920000,920600,920603,NA,0,0,0,0
"920604",0,0,6,0,0,0,100,6,1.78106e+12,920000,920600,920604,NA,0,0,0,0
"920605",0,0,1,0,0,0,100,1,1.78106e+12,920000,920600,920605,NA,0,0,0,0
"920608",0,0,3,0,0,0,100,3,1.78106e+12,920000,920600,920608,NA,0,0,0,0
"920701",100,1,1,33.146,0,0,0,0,1.78106e+12,920000,920700,920701,NA,59,57,100,100
"920702",100,5,5,41.487,0,0,0,0,1.78106e+12,920000,920700,920702,NA,1021,976,100,100
"920703",100,2,2,32.71,0,0,0,0,1.78106e+12,920000,920700,920703,NA,210,191,100,100
"920705",100,4,4,32.689,0,0,0,0,1.78106e+12,920000,920700,920705,NA,558,518,100,100
"920706",100,2,2,34.646,0,0,0,0,1.78106e+12,920000,920700,920706,NA,308,293,100,100
"920709",100,1,1,20.497,0,0,0,0,1.78106e+12,920000,920700,920709,NA,33,32,100,100
"920717",100,1,1,21.875,0,0,0,0,1.78106e+12,920000,920700,920717,NA,7,7,100,100
"920737",100,1,1,25,0,0,0,0,1.78106e+12,920000,920700,920737,NA,20,20,100,100
"920803",100,7,7,37.96,0,0,0,0,1.78106e+12,920000,920800,920803,NA,1239,1181,100,100
"920901",100,1,1,12.409,0,0,0,0,1.78106e+12,920000,920900,920901,NA,17,16,100,100
"921001",0,0,14,0,0,0,100,14,1.78106e+12,920000,921000,921001,NA,0,0,0,0
"921002",90.909,10,11,57.394,9.091,1,0,0,1.78106e+12,920000,921000,921002,NA,2942,2761,100,100
"921003",0,0,4,0,0,0,100,4,1.78106e+12,920000,921000,921003,NA,0,0,0,0
"921005",87.5,21,24,51.165,12.5,3,0,0,1.78106e+12,920000,921000,921005,NA,5909,5385,100,100
"921006",0,0,218,0,0,0,100,218,1.78106e+12,920000,921000,921006,NA,0,0,0,0
"921007",0,0,8,0,0,0,100,8,1.78106e+12,920000,921000,921007,NA,0,0,0,0
"921026",0,0,2,0,0,0,100,2,1.78106e+12,920000,921000,921026,NA,0,0,0,0
"921101",100,5,5,41.293,0,0,0,0,1.78106e+12,920000,921100,921101,NA,1003,912,100,100
"921102",100,2,2,43.866,0,0,0,0,1.78106e+12,920000,921100,921102,NA,379,334,100,100
"921104",100,2,2,50.628,0,0,0,0,1.78106e+12,920000,921100,921104,NA,282,244,100,100
"921105",100,5,5,43.86,0,0,0,0,1.78106e+12,920000,921100,921105,NA,968,869,100,100
"921110",100,2,2,49.464,0,0,0,0,1.78106e+12,920000,921100,921110,NA,461,395,100,100
"921201",100,1,1,43.275,0,0,0,0,1.78106e+12,920000,921200,921201,NA,74,72,100,100
"921303",0,0,13,0,0,0,100,13,1.78106e+12,920000,921300,921303,NA,0,0,0,0
"921304",93.103,27,29,8.317,6.897,2,0,0,1.78106e+12,920000,921300,921304,NA,1171,1138,100,100
"921308",100,13,13,17.708,0,0,0,0,1.78106e+12,920000,921300,921308,NA,1097,1051,100,100
"921313",0,0,17,0,0,0,100,17,1.78106e+12,920000,921300,921313,NA,0,0,0,0
"921315",0,0,78,0,0,0,100,78,1.78106e+12,920000,921300,921315,NA,0,0,0,0
"921317",99.091,109,110,19.7,0.909,1,0,0,1.78106e+12,920000,921300,921317,NA,10778,10485,100,100
"921318",0,0,2,0,0,0,100,2,1.78106e+12,920000,921300,921318,NA,0,0,0,0
"921319",95.833,92,96,13.953,4.167,4,0,0,1.78106e+12,920000,921300,921319,NA,6683,6456,100,100
"921320",80.952,17,21,10.42,19.048,4,0,0,1.78106e+12,920000,921300,921320,NA,1090,1072,100,100
"921322",100,5,5,11.553,0,0,0,0,1.78106e+12,920000,921300,921322,NA,241,225,100,100
"921323",0,0,3,0,0,0,100,3,1.78106e+12,920000,921300,921323,NA,0,0,0,0
"921324",0,0,5,0,0,0,100,5,1.78106e+12,920000,921300,921324,NA,0,0,0,0
"921325",0,0,45,0,0,0,100,45,1.78106e+12,920000,921300,921325,NA,0,0,0,0
"921328",0,0,10,0,0,0,100,10,1.78106e+12,920000,921300,921328,NA,0,0,0,0
"921331",92,69,75,17.494,8,6,0,0,1.78106e+12,920000,921300,921331,NA,6524,6266,100,100
"921335",0,0,128,0,0,0,100,128,1.78106e+12,920000,921300,921335,NA,0,0,0,0
"921350",100,13,13,14.077,0,0,0,0,1.78106e+12,920000,921300,921350,NA,894,868,100,100
"921372",100,5,5,21.912,0,0,0,0,1.78106e+12,920000,921300,921372,NA,479,448,100,100
"921373",100,14,14,22.918,0,0,0,0,1.78106e+12,920000,921300,921373,NA,1555,1488,100,100
"921374",100,13,13,27.27,0,0,0,0,1.78106e+12,920000,921300,921374,NA,1727,1655,100,100
"921381",86.957,20,23,18.54,13.043,3,0,0,1.78106e+12,920000,921300,921381,NA,2060,1988,100,100
"921385",0,0,31,0,0,0,100,31,1.78106e+12,920000,921300,921385,NA,0,0,0,0
"921501",100,2,2,38.964,0,0,0,0,1.78106e+12,920000,921500,921501,NA,203,198,100,100
"921701",100,1,1,21.612,0,0,0,0,1.78106e+12,920000,921700,921701,NA,59,57,100,100
"921901",100,3,3,16.536,0,0,0,0,1.78106e+12,920000,921900,921901,NA,211,200,100,100
"921902",100,9,9,24.186,0,0,0,0,1.78106e+12,920000,921900,921902,NA,1025,971,100,100
"921903",100,2,2,25.412,0,0,0,0,1.78106e+12,920000,921900,921903,NA,247,236,100,100
"922001",100,1,1,33.514,0,0,0,0,1.78106e+12,920000,922000,922001,NA,62,58,100,100
"922101",100,7,7,38.211,0,0,0,0,1.78106e+12,920000,922100,922101,NA,1277,1164,100,100
"922102",100,1,1,51.887,0,0,0,0,1.78106e+12,920000,922100,922102,NA,55,53,100,100
"922103",100,1,1,32.353,0,0,0,0,1.78106e+12,920000,922100,922103,NA,11,11,100,100
"922108",100,1,1,26.531,0,0,0,0,1.78106e+12,920000,922100,922108,NA,26,25,100,100
"922201",50,2,4,19.534,50,2,0,0,1.78106e+12,920000,922200,922201,NA,352,331,100,100
"922303",100,2,2,31.785,0,0,0,0,1.78106e+12,920000,922300,922303,NA,260,247,100,100
"922401",100,3,3,44.92,0,0,0,0,1.78106e+12,920000,922400,922401,NA,504,480,100,100
"922403",100,1,1,41.219,0,0,0,0,1.78106e+12,920000,922400,922403,NA,115,111,100,100
"922601",100,1,1,9.677,0,0,0,0,1.78106e+12,920000,922600,922601,NA,9,8,100,100
"922701",100,4,4,50.359,0,0,0,0,1.78106e+12,920000,922700,922701,NA,983,900,100,100
"922802",100,34,34,0,0,0,0,0,1.78106e+12,920000,922800,922802,NA,0,0,0,0
"923001",0,0,2,0,0,0,100,2,1.78106e+12,920000,923000,923001,NA,0,0,0,0
"930101",0,0,1,0,0,0,100,1,1781059080294,930000,930100,930101,NA,0,0,0,0
"930201",100,1,1,22.222,0,0,0,0,1781059080294,930000,930200,930201,NA,18,17,100,100
"930206",100,1,1,22.517,0,0,0,0,1781059080294,930000,930200,930206,NA,34,32,100,100
"930226",100,1,1,16.459,0,0,0,0,1781059080294,930000,930200,930226,NA,66,64,100,100
"930232",100,1,1,16,0,0,0,0,1781059080294,930000,930200,930232,NA,32,31,100,100
"930402",100,1,1,9.783,0,0,0,0,1781059080294,930000,930400,930402,NA,9,9,100,100
"930602",0,0,4,0,0,0,100,4,1781059080294,930000,930600,930602,NA,0,0,0,0
"930603",0,0,0,0,0,0,0,0,1781059080294,930000,930600,930603,NA,0,0,0,0
"930703",0,0,25,0,0,0,100,25,1781059080294,930000,930700,930703,NA,0,0,0,0
"930704",0,0,1,0,0,0,100,1,1781059080294,930000,930700,930704,NA,0,0,0,0
"930705",0,0,1,0,0,0,100,1,1781059080294,930000,930700,930705,NA,0,0,0,0
"930709",0,0,2,0,0,0,100,2,1781059080294,930000,930700,930709,NA,0,0,0,0
"930713",0,0,14,0,0,0,100,14,1781059080294,930000,930700,930713,NA,0,0,0,0
"930720",0,0,6,0,0,0,100,6,1781059080294,930000,930700,930720,NA,0,0,0,0
"930721",0,0,12,0,0,0,100,12,1781059080294,930000,930700,930721,NA,0,0,0,0
"930726",0,0,8,0,0,0,100,8,1781059080294,930000,930700,930726,NA,0,0,0,0
"930727",0,0,5,0,0,0,100,5,1781059080294,930000,930700,930727,NA,0,0,0,0
"930731",0,0,4,0,0,0,100,4,1781059080294,930000,930700,930731,NA,0,0,0,0
"930736",0,0,3,0,0,0,100,3,1781059080294,930000,930700,930736,NA,0,0,0,0
"930801",100,1,1,0,0,0,0,0,1781059080294,930000,930800,930801,NA,0,0,0,0
"931001",100,1,1,25,0,0,0,0,1781059080294,930000,931000,931001,NA,23,21,100,100
"931101",100,1,1,50,0,0,0,0,1781059080294,930000,931100,931101,NA,11,9,100,100
"931501",100,1,1,31.579,0,0,0,0,1781059080294,930000,931500,931501,NA,18,18,100,100
"931503",100,1,1,26.471,0,0,0,0,1781059080294,930000,931500,931503,NA,9,8,100,100
"931904",0,0,1,0,0,0,100,1,1781059080294,930000,931900,931904,NA,0,0,0,0
"932002",100,1,1,23.529,0,0,0,0,1781059080294,930000,932000,932002,NA,4,4,100,100
"932401",100,1,1,0,0,0,0,0,1781059080294,930000,932400,932401,NA,0,0,0,0
"932501",100,1,1,27.885,0,0,0,0,1781059080294,930000,932500,932501,NA,29,27,100,100
"932801",0,0,1,0,0,0,100,1,1781059080294,930000,932800,932801,NA,0,0,0,0
"933001",100,1,1,34.783,0,0,0,0,1781059080294,930000,933000,933001,NA,8,6,100,100
"933201",0,0,1,0,0,0,100,1,1781059080294,930000,933200,933201,NA,0,0,0,0
"933701",0,0,1,0,0,0,100,1,1781059080294,930000,933700,933701,NA,0,0,0,0
"933702",0,0,1,0,0,0,100,1,1781059080294,930000,933700,933702,NA,0,0,0,0
"933801",0,0,1,0,0,0,100,1,1781059080294,930000,933800,933801,NA,0,0,0,0
"940201",100,5,5,34.567,0,0,0,0,1781057880217,940000,940200,940201,NA,831,802,100,100
"940203",100,2,2,20.146,0,0,0,0,1781057880217,940000,940200,940203,NA,193,187,100,100
"940205",100,5,5,27.588,0,0,0,0,1781057880217,940000,940200,940205,NA,589,567,100,100
"940206",100,3,3,33.696,0,0,0,0,1781057880217,940000,940200,940206,NA,434,414,100,100
"940213",100,5,5,25.385,0,0,0,0,1781058120079,940000,940200,940213,NA,561,549,100,100
"940245",44.444,4,9,10.277,55.556,5,0,0,1781058120079,940000,940200,940245,NA,460,443,100,100
"940302",66.667,2,3,19.048,33.333,1,0,0,1781058120079,940000,940300,940302,NA,224,212,100,100
"940401",100,2,2,39.403,0,0,0,0,1781058120079,940000,940400,940401,NA,251,236,100,100
"940402",83.333,5,6,32.486,16.667,1,0,0,1781058120079,940000,940400,940402,NA,907,839,100,100
"940403",100,1,1,38.642,0,0,0,0,1781058120079,940000,940400,940403,NA,148,140,100,100
"940404",100,1,1,35.025,0,0,0,0,1781058120079,940000,940400,940404,NA,69,68,100,100
"940601",100,1,1,27.24,0,0,0,0,1781058120079,940000,940600,940601,NA,76,75,100,100
"940801",100,2,2,24.296,0,0,0,0,1781058120079,940000,940800,940801,NA,164,158,100,100
"940902",0,0,119,0,0,0,100,119,1781058120079,940000,940900,940902,NA,0,0,0,0
"940903",0,0,28,0,0,0,100,28,1781058120079,940000,940900,940903,NA,0,0,0,0
"940905",0,0,10,0,0,0,100,10,1781058120079,940000,940900,940905,NA,0,0,0,0
"940909",0,0,3,0,0,0,100,3,1781058120079,940000,940900,940909,NA,0,0,0,0
"940910",0,0,212,0,0,0,100,212,1781058120079,940000,940900,940910,NA,0,0,0,0
"940911",100,4,4,18.409,0,0,0,0,1781058120079,940000,940900,940911,NA,331,318,100,100
"940913",0,0,7,0,0,0,100,7,1781058120079,940000,940900,940913,NA,0,0,0,0
"940915",0,0,3,0,0,0,100,3,1781058120079,940000,940900,940915,NA,0,0,0,0
"940917",0,0,8,0,0,0,100,8,1781058120079,940000,940900,940917,NA,0,0,0,0
"940918",100,14,14,29.524,0,0,0,0,1781058120079,940000,940900,940918,NA,1922,1805,100,100
"940920",100,18,18,25.758,0,0,0,0,1781058120079,940000,940900,940920,NA,2227,2096,100,100
"940922",0,0,11,0,0,0,100,11,1781058120079,940000,940900,940922,NA,0,0,0,0
"940931",0,0,3,0,0,0,100,3,1781058120079,940000,940900,940931,NA,0,0,0,0
"940935",100,6,6,23.448,0,0,0,0,1781058120079,940000,940900,940935,NA,680,656,100,100
"941001",100,1,1,18.736,0,0,0,0,1781058120079,940000,941000,941001,NA,86,82,100,100
"941101",0,0,2,0,0,0,100,2,1781058120079,940000,941100,941101,NA,0,0,0,0
"941103",0,0,1,0,0,0,100,1,1781058120079,940000,941100,941103,NA,0,0,0,0
"941105",0,0,3,0,0,0,100,3,1781058120079,940000,941100,941105,NA,0,0,0,0
"941106",0,0,1,0,0,0,100,1,1781058120079,940000,941100,941106,NA,0,0,0,0
"941107",0,0,1,0,0,0,100,1,1781058120079,940000,941100,941107,NA,0,0,0,0
"941108",0,0,21,0,0,0,100,21,1781058120079,940000,941100,941108,NA,0,0,0,0
"941110",0,0,2,0,0,0,100,2,1781058120079,940000,941100,941110,NA,0,0,0,0
"941204",84.615,11,13,19.621,15.385,2,0,0,1781058120079,940000,941200,941204,NA,1232,1167,100,100
"941301",100,1,1,13.07,0,0,0,0,1781058120079,940000,941300,941301,NA,43,41,100,100
"941401",100,6,6,29.647,0,0,0,0,1781058120079,940000,941400,941401,NA,756,717,100,100
"941501",100,1,1,29.193,0,0,0,0,1781058120079,940000,941500,941501,NA,94,91,100,100
"941701",22.222,2,9,6.298,0,0,77.778,7,1781058120079,940000,941700,941701,NA,265,244,100,100
"941703",87.5,21,24,32.642,12.5,3,0,0,1781058120079,940000,941700,941703,NA,3763,3585,100,100
"941704",100,13,13,35.379,0,0,0,0,1781058120079,940000,941700,941704,NA,2208,2066,100,100
"941706",41.071,46,112,14.421,0,0,58.929,66,1781058360274,940000,941700,941706,NA,8036,7616,100,100
"941707",0,0,3,0,0,0,100,3,1781058360274,940000,941700,941707,NA,0,0,0,0
"941709",0,0,43,0,0,0,100,43,1781058480226,940000,941700,941709,NA,0,0,0,0
"941710",0,0,4,0,0,0,100,4,1781058480226,940000,941700,941710,NA,0,0,0,0
"941711",87.097,27,31,37.984,12.903,4,0,0,1781058480226,940000,941700,941711,NA,5739,5373,100,100
"941717",0,0,6,0,0,0,100,6,1781058480226,940000,941700,941717,NA,0,0,0,0
"941748",0,0,4,0,0,0,100,4,1781058480226,940000,941700,941748,NA,0,0,0,0
"941755",100,2,2,34.995,0,0,0,0,1781058480226,940000,941700,941755,NA,337,321,100,100
"941801",100,1,1,21.45,0,0,0,0,1781058480226,940000,941800,941801,NA,71,67,100,100
"942001",100,1,1,46.328,0,0,0,0,1781058480226,940000,942000,942001,NA,164,149,100,100
"942101",0,0,1,0,0,0,100,1,1781058480226,940000,942100,942101,NA,0,0,0,0
"942302",100,2,2,22.659,0,0,0,0,1781058480226,940000,942300,942302,NA,121,116,100,100
"942401",100,1,1,19.071,0,0,0,0,1781058480226,940000,942400,942401,NA,78,75,100,100
"942502",100,2,2,23.775,0,0,0,0,1781058360274,940000,942500,942502,NA,165,152,100,100
"942601",100,1,1,30,0,0,0,0,1781058480226,940000,942600,942601,NA,30,30,100,100
"942604",100,1,1,42.222,0,0,0,0,1781058480226,940000,942600,942604,NA,19,17,100,100
"942701",85.714,6,7,23.595,14.286,1,0,0,1781058480226,940000,942700,942701,NA,810,786,100,100
"942703",100,2,2,20.326,0,0,0,0,1781058480226,940000,942700,942703,NA,137,130,100,100
"942802",100,10,10,17.617,0,0,0,0,1781058360274,940000,942800,942802,NA,874,832,100,100
"942803",88.889,8,9,29.784,11.111,1,0,0,1781058480226,940000,942800,942803,NA,1312,1227,100,100
"942901",0,0,2,0,0,0,100,2,1781058480226,940000,942900,942901,NA,0,0,0,0
"942910",0,0,1,0,0,0,100,1,1781058480226,940000,942900,942910,NA,0,0,0,0
"943601",0,0,1,0,0,0,100,1,1781058480226,940000,943600,943601,NA,0,0,0,0
"943701",100,1,1,44.444,0,0,0,0,1781058480226,940000,943700,943701,NA,4,3,100,100
"950102",100,3,3,29.08,0,0,0,0,1781059080294,950000,950100,950102,NA,294,280,100,100
"950103",100,1,1,29.012,0,0,0,0,1781059080294,950000,950100,950103,NA,47,42,100,100
"950104",100,3,3,25.371,0,0,0,0,1781059080294,950000,950100,950104,NA,291,265,100,100
